423.992	219.16721
426.362	245.73927
428.733	268.54242
431.10101	287.11346
433.47101	301.18814
435.83801	308.91333
438.20599	310.94138
440.57199	311.13837
442.94	310.36557
445.30399	303.84875
447.67099	287.19943
450.034	262.06406
452.39899	234.25607
454.76099	209.14342
457.125	190.88208
459.48599	184.42805
461.85001	195.15665
464.20999	223.74307
466.57101	260.89462
468.92999	289.88373
471.29001	297.33224
473.647	283.44415
476.00601	262.33167
478.362	250.30032
480.72	252.17928
483.07501	259.59653
485.431	261.85754
487.785	257.5929
490.14001	254.84534
492.495	258.77838
494.849	265.29105
497.20001	271.0752
499.55301	278.8338
501.90302	287.04892
504.254	288.92422
506.603	285.53549
508.95401	285.92859
511.30301	292.07745
513.65198	294.42792
515.99902	283.82495
518.34698	261.92764
520.69202	239.09698
523.039	227.01027
525.383	234.80193
527.72998	264.33936
530.07501	303.23749
532.41803	329.32794
534.76099	328.15549
537.10199	302.45383
539.44501	264.21964
541.78699	224.11916
544.12799	190.56314
546.46698	172.66118
548.80701	175.48131
551.14398	191.98892
553.48499	207.69473
555.82098	214.36757
558.159	212.01532
560.49402	199.63872
562.83099	175.2796
565.16699	146.82303
567.50201	132.19705
569.83398	141.65152
572.16901	165.88535
574.50201	189.94647
576.83502	211.38799
579.16498	233.40424
581.49701	250.41473
583.82599	255.08131
586.159	250.20967
588.48602	242.88412
590.81598	236.27991
593.14502	232.8046
595.47101	236.60762
597.79602	248.55455
600.12299	260.38297
602.44897	256.73041
604.77502	228.74475
607.09802	185.91638
609.42297	149.21796
611.74701	133.98541
614.07001	141.08313
616.39099	159.19865
618.71503	174.5596
621.03497	181.66028
623.35602	182.63643
625.67401	177.55902
627.99597	164.16891
630.31299	146.15256
632.63202	130.15665
634.95203	116.64542
637.26703	106.03714
639.58398	107.73018
641.90002	127.95576
644.216	155.44139
646.52899	173.45462
648.84497	181.09209
651.15698	191.97185
653.47101	213.16415
655.78302	231.94145
658.09497	228.2374
660.40698	200.07275
662.71802	169.03183
665.026	156.94
667.33801	165.34799
669.64301	182.26318
671.95203	199.36282
674.26001	215.98059
676.56702	232.58447
678.87402	245.69046
681.17999	248.39639
683.48401	237.20605
685.79102	218.11151
688.09302	201.38428
690.39899	191.16319
692.70099	185.11929
695.00299	181.96432
697.30499	182.90602
699.60699	188.41501
701.90802	201.57843
704.20801	231.08893
706.508	280.21033
708.80701	335.85193
711.104	378.98633
713.40399	402.78345
715.69702	413.68719
717.99597	420.02533
720.29102	424.29962
722.58801	423.18414
724.88098	415.36166
727.17798	410.24152
729.46997	422.84338
731.76501	458.49548
734.05603	507.46906
736.34802	553.78149
738.64203	586.45721
740.93103	604.60114
743.22302	612.0592
745.51099	607.09125
747.802	584.14746
750.08698	548.24982
752.37701	517.05811
754.66302	502.81628
756.95203	500.96289
759.23602	501.73053
761.52399	503.64368
763.80902	509.11758
766.09399	515.94159
768.37799	520.36481
770.66101	522.68903
772.94397	527.56561
775.22699	541.33344
777.50598	563.08905
779.78802	577.914
782.06799	571.88708
784.34802	553.43292
786.62799	544.07727
788.90802	550.29407
791.185	561.16669
793.46399	570.65027
795.73999	585.62872
798.01801	612.15955
800.28998	645.30096
802.56799	674.43726
804.84198	693.35858
807.117	704.94305
809.39001	719.73376
811.66302	749.41895
813.93597	798.19501
816.21002	860.36206
818.479	926.27319
820.75201	987.24286
823.01801	1036.3846
825.28998	1071.9617
827.55902	1100.3479
829.828	1131.0181
832.09497	1169.6875
834.36499	1217.9159
836.63	1273.8577
838.89801	1329.4271
841.16101	1372.1631
843.427	1395.0015
845.69299	1400.6318
847.95502	1394.9575
850.21997	1383.8585
852.48297	1377.6104
854.745	1387.3871
857.00702	1411.8052
859.26801	1434.8496
861.52698	1442.9528
863.78802	1438.0146
866.04797	1428.5939
868.30701	1416.4478
870.565	1400.3549
872.82397	1386.2264
875.08002	1382.2225
877.336	1387.052
879.59198	1392.2808
881.849	1394.2478
884.10199	1396.7532
886.35797	1403.3574
888.612	1412.2885
890.86298	1418.4852
893.11603	1417.3176
895.37	1406.8149
897.62097	1389.3438
899.87201	1372.9738
902.12201	1369.2019
904.37201	1382.731
906.62097	1402.6244
908.87	1413.255
911.11798	1414.7002
913.367	1419.4681
915.61401	1429.354
917.85797	1429.2013
920.104	1404.022
922.35101	1355.4709
924.59601	1304.4154
926.84198	1278.0922
929.08099	1288.4113
931.32599	1321.8875
933.56897	1352.2217
935.81201	1360.7316
938.052	1346.3044
940.29401	1321.687
942.534	1302.9612
944.77399	1300.2333
947.01501	1314.9843
949.25299	1342.4275
951.49103	1372.1049
953.72699	1389.4143
955.96503	1385.3271
958.20099	1363.9705
960.43903	1335.8445
962.672	1308.1956
964.90698	1284.9229
967.14099	1268.2859
969.37598	1255.9817
971.60901	1240.2913
973.841	1213.3523
976.073	1174.2577
978.30402	1134.592
980.534	1120.2283
982.76599	1162.1094
984.99402	1274.6504
987.22498	1441.8234
989.453	1630.4282
991.68298	1813.3972
993.90802	1971.246
996.13501	2077.9722
998.36102	2104.7344
1000.588	2046.5686
1002.811	1940.2795
1005.038	1843.918
1007.262	1790.0995
1009.487	1765.3674
1011.708	1742.002
1013.932	1715.666
1016.154	1698.8395
1018.377	1696.3458
1020.593	1706.8732
1022.815	1731.9784
1025.035	1765.3761
1027.256	1786.9457
1029.472	1780.905
1031.692	1751.9778
1033.9091	1720.455
1036.127	1708.4586
1038.344	1726.7988
1040.559	1767.0535
1042.774	1810.7616
1044.989	1849.4246
1047.204	1890.2747
1049.418	1943.6768
1051.6331	2010.2855
1053.843	2079.1848
1056.056	2136.9041
1058.2679	2179.4399
1060.478	2214.3713
1062.688	2252.3867
1064.9	2300.1826
1067.1071	2357.5439
1069.317	2415.71
1071.525	2462.2505
1073.734	2490.7012
1075.939	2501.3193
1078.147	2492.9788
1080.353	2461.0293
1082.558	2403.3816
1084.762	2324.2471
1086.968	2233.084
1089.17	2142.647
1091.374	2065.6992
1093.577	2010.9265
1095.7791	1980.4752
1097.98	1969.3728
1100.182	1969.9124
1102.381	1979.6716
1104.582	2001.0107
1106.781	2032.324
1108.9821	2066.7935
1111.1801	2098.5789
1113.379	2123.7627
1115.574	2136.6411
1117.772	2128.8413
1119.968	2092.478
1122.163	2027.0331
1124.358	1947.7339
1126.554	1883.9329
1128.745	1859.2549
1130.9399	1872.3805
1133.1331	1905.7607
1135.327	1951.2523
1137.5179	2015.5333
1139.709	2100.2981
1141.901	2189.1968
1144.0909	2258.6545
1146.28	2292.6174
1148.469	2281.0654
1150.6591	2213.8149
1152.847	2088.4106
1155.036	1923.6223
1157.22	1755.6255
1159.408	1614.8485
1161.592	1508.2334
1163.78	1425.7626
1165.965	1358.1682
1168.1479	1303.8167
1170.332	1265.3025
1172.514	1245.8147
1174.697	1244.8218
1176.88	1254.1089
1179.061	1262.0846
1181.244	1262.9495
1183.422	1258.6243
1185.603	1253.847
1187.782	1253.3667
1189.963	1262.8447
1192.1379	1288.5963
1194.318	1332.6897
1196.494	1388.3015
1198.673	1444.0795
1200.848	1492.4644
1203.024	1529.6946
1205.198	1552.1877
1207.3719	1559.7483
1209.548	1559.292
1211.7209	1560.5408
1213.8929	1569.3199
1216.067	1586.0083
1218.238	1607.658
1220.411	1630.0422
1222.58	1651.2783
1224.751	1676.9471
1226.921	1716.9178
1229.0909	1771.3407
1231.257	1824.3416
1233.429	1857.9781
1235.5959	1870.3535
1237.7629	1877.2361
1239.927	1898.6445
1242.0959	1944.4893
1244.261	2007.9685
1246.425	2070.7585
1248.5909	2118.2656
1250.755	2149.3074
1252.917	2170.3035
1255.08	2187.5662
1257.243	2205.947
1259.405	2225.2285
1261.5649	2237.9963
1263.7271	2237.5044
1265.887	2225.2559
1268.046	2210.2283
1270.207	2205.1279
1272.363	2220.2405
1274.522	2257.7781
1276.679	2317.124
1278.837	2403.1814
1280.993	2519.7056
1283.151	2657.9243
1285.304	2803.176
1287.462	2948.2915
1289.614	3086.748
1291.767	3195.6697
1293.921	3242.4722
1296.074	3213.2715
1298.225	3125.187
1300.3781	3008.6172
1302.5291	2885.5903
1304.681	2764.7356
1306.829	2648.0256
1308.98	2538.8208
1311.1281	2442.7563
1313.278	2360.3115
1315.425	2285.0527
1317.572	2212.9443
1319.719	2145.532
1321.866	2083.5393
1324.012	2029.2285
1326.158	1993.75
1328.301	1987.6631
